QADate,Unit,Energy,MU,DPF,ADPass,RDPass,AD,RD,D4DD,D4DTA,D4Gamma,Area,Circumference,MCS,Span,CoA,MachineType
11/06/2023,EV06,6X,560.0,500,85,95,99.4,99.9,0.0,0.0,0.0,54.848333333333336,42.86533333333333,0.495193,11.843210525854676,1.2795499082397588,TrueBeam
11/06/2023,EV06,6X,296.0,500,85,95,99.9,100.0,0.0,0.0,0.0,54.772333333333336,44.586666666666666,0.39449,12.33907705256509,1.2284464712918661,TrueBeam
11/06/2023,EV06,6X,660.0,400,85,95,95.5,100.0,0.0,0.0,0.0,84.02361111111111,52.53588888888889,0.372647,13.514428730770042,1.599356418786734,TrueBeam
11/06/2023,EV06,6X,200.0,220,83,95,98.0,99.9,0.0,0.0,0.0,103.39358333333334,132.11411111111113,0.257531,22.49812493232391,0.7826081745830834,TrueBeam
11/06/2023,EV06,6X,225.0,220,83,95,95.7,99.6,0.0,0.0,0.0,74.16558333333333,126.28755555555557,0.190344,22.59959514797056,0.5872754683315325,TrueBeam
11/06/2023,EV06,6X,632.0,500,85,95,96.4,98.6,0.0,0.0,0.0,14.842760416666664,18.115416666666665,0.316534,4.156475605579869,0.8193441359799434,TrueBeam
11/06/2023,EV06,6X,397.0,250,80,95,99.1,100.0,0.0,0.0,0.0,60.74827777777778,50.873999999999995,0.438357,13.63497305681059,1.1940928131811492,TrueBeam
11/06/2023,NA11,6X,921.2,1000,76,95,86.3,90.6,0.0,0.0,0.0,12.308360655737701,39.31278688524591,0.144091,4.895263011290048,0.3130879703763009,Agility
11/06/2023,NA11,6X,522.8,1000,76,95,82.6,96.8,0.0,0.0,0.0,14.386458333333332,22.67083333333333,0.24548,4.470127018922193,0.6345800404337438,Agility
11/06/2023,NA11,6X,2972.5,800,76,95,93.9,96.3,0.0,0.0,0.0,10.53347222222222,22.188666666666666,0.20173,6.253664667565872,0.4747230818535989,Agility
11/06/2023,NA11,6X,1660.9,600,76,95,94.4,98.1,0.0,0.0,0.0,24.258555555555557,31.209555555555553,0.282666,8.792712374937752,0.7772797505037632,Agility
11/06/2023,NA11,6X,340.0,200,75,90,86.8,99.9,0.0,0.0,0.0,64.96863888888889,75.06944444444444,0.174641,20.316528303670108,0.8654471785383904,Agility
11/06/2023,NA11,6X,361.3,200,75,90,82.7,96.8,0.0,0.0,0.0,55.94050000000001,75.87422222222223,0.160122,20.26684953030394,0.737279386352853,Agility
11/06/2023,NA11,6X,402.4,200,75,90,85.8,96.6,0.0,0.0,0.0,43.22841666666667,76.57522222222222,0.114667,21.17501692822055,0.5645222490013451,Agility
11/06/2023,NA11,6X,413.6,200,75,90,84.6,94.4,0.0,0.0,0.0,48.017388888888895,79.67855555555555,0.124999,21.73063706747988,0.6026387972785094,Agility
11/06/2023,NA11,6X,148.8,200,75,90,89.4,95.8,0.0,0.0,0.0,87.99167938931298,82.07251908396947,0.184844,20.29953521307732,1.0721210993814816,Agility
11/06/2023,NA11,6X,1107.9,800,80,95,82.1,99.6,0.0,0.0,0.0,90.62016666666668,80.62844444444445,0.258352,14.582024221473917,1.123923043425535,Agility
11/06/2023,NA11,6X,815.5,600,80,95,85.1,99.7,0.0,0.0,0.0,149.28738888888887,118.94677777777781,0.189676,32.53781292110203,1.2550772007274957,Agility
11/06/2023,NA11,6X,781.5,600,80,95,76.3,99.2,0.0,0.0,0.0,152.2733611111111,112.22044444444444,0.205303,32.44180231334096,1.3569128322824915,Agility
11/06/2023,NA11,6X,2499.1,1200,76,95,75.1,92.7,0.0,0.0,0.0,14.773166666666667,28.378,0.081903,6.542513296883515,0.5205851951041887,Agility
11/06/2023,NA11,6X,2052.7,1800,75,90,95.8,97.5,0.0,0.0,0.0,15.144999999999998,20.36916666666667,0.419366,5.893060617555977,0.7435257537945422,Agility
11/06/2023,NA11,6X,799.0,1800,75,90,98.2,100.0,0.0,0.0,0.0,17.226904761904763,21.88380952380952,0.456969,5.879987256143828,0.7871986247715207,Agility
11/06/2023,NA11,6X,522.0,520,76,95,92.3,98.9,0.0,0.0,0.0,33.70463963963964,39.6727927927928,0.130266,11.281024974486309,0.8495655905969551,Agility
11/06/2023,NA11,6X,753.9,800,75,90,89.4,100.0,0.0,0.0,0.0,297.50763888888883,138.43400000000003,0.38115,31.031787517317603,2.14909371172464,Agility
11/06/2023,NA11,6X,753.7,800,75,90,85.6,99.5,0.0,0.0,0.0,264.27283333333327,140.9021111111111,0.2995,30.522749411640937,1.8755775286073306,Agility
11/06/2023,NA11,6X,227.7,200,83,95,88.2,97.5,0.0,0.0,0.0,42.11213888888889,41.82299999999999,0.294697,10.659328478183593,1.0069133942780026,Agility
11/06/2023,NA11,6X,231.8,200,75,90,89.0,98.6,0.0,0.0,0.0,81.65332061068702,79.46992366412215,0.186103,20.562745556175244,1.027474506654781,Agility
11/06/2023,NA11,6X,520.2,520,76,95,91.1,99.1,0.0,0.0,0.0,35.08063063063063,41.50918918918919,0.154149,10.689358062398714,0.8451292669375281,Agility
11/06/2023,NA11,6X,481.8,1000,76,95,92.5,100.0,0.0,0.0,0.0,17.42304347826087,24.005217391304342,0.192638,5.555881946986245,0.7258023618054048,Agility
11/06/2023,NA11,6X,350.8,200,75,90,89.3,97.4,0.0,0.0,0.0,51.52680555555556,74.55355555555555,0.129983,20.12783839986443,0.691138137833802,Agility
11/06/2023,NA11,6X,277.0,200,75,90,84.2,93.5,0.0,0.0,0.0,50.14111111111111,76.59077777777777,0.123584,20.245498652573772,0.6546625137636239,Agility
11/06/2023,NA11,6X,250.9,300,75,90,82.0,94.8,0.0,0.0,0.0,86.21267326732672,65.93881188118813,0.23391,18.318476063451023,1.3074647663150052,Agility
11/06/2023,NA11,6X,182.4,300,75,90,86.7,99.3,0.0,0.0,0.0,97.4798514851485,68.52970297029702,0.295137,18.300173357474016,1.4224467239760168,Agility
11/06/2023,NA11,6X,272.4,200,83,95,94.4,98.0,0.0,0.0,0.0,42.60208333333333,40.762888888888895,0.294765,10.480743337062853,1.0451193351250865,Agility
12/21/2023,WA15,6X,1151.0,800,75,90,99.7,100.0,0.0,0.0,0.0,187.79419444444449,73.204,0.451768,19.568293972938456,2.5653542763297703,Agility
12/21/2023,WA15,6X,1437.1,600,75,90,87.2,99.8,0.0,0.0,0.0,27.45941666666667,42.16566666666667,0.145235,12.629023646002228,0.6512269065669543,Agility
12/21/2023,WA15,6X,336.4,250,75,90,95.8,100.0,0.0,0.0,0.0,30.058157894736837,28.86315789473684,0.398256,6.482671496486891,1.0414022611232676,Agility
12/21/2023,WA15,6X,1314.9,600,75,90,90.0,84.3,0.0,0.0,0.0,3.56045918367347,9.845306122448978,0.077072,2.666541345579633,0.36164027196219073,Agility
12/21/2023,WA15,6X,261.5,200,75,90,84.6,98.5,0.0,0.0,0.0,73.38225,73.07211111111111,0.165845,17.045559602892457,1.0042442853254547,Agility
12/21/2023,WA15,6X,374.9,200,75,90,82.7,96.6,0.0,0.0,0.0,46.13563888888889,68.47655555555555,0.13017,17.999481486508586,0.6737435683583515,Agility
12/21/2023,WA15,6X,434.4,370,75,90,66.0,94.2,0.0,0.0,0.0,34.44594059405941,68.57089108910891,0.090878,19.869419343374616,0.5023405711513416,Agility
12/21/2023,WA15,6X,554.2,370,75,90,76.5,98.5,0.0,0.0,0.0,30.783415841584162,65.79267326732673,0.086722,20.433755056908712,0.46788516582243056,Agility
12/21/2023,WA15,6X,393.2,200,75,90,86.1,98.5,0.0,0.0,0.0,50.31783333333334,65.24733333333333,0.145256,16.162667370372667,0.7711860510263512,Agility
12/21/2023,WA15,6X,291.4,200,75,90,90.9,99.1,0.0,0.0,0.0,54.86572222222221,66.27944444444444,0.168782,16.791498333540027,0.8277939364475326,Agility
12/21/2023,WA15,6X,543.5,800,75,90,99.8,100.0,0.0,0.0,0.0,232.21176470588233,97.3525,0.458695,23.97433324542082,2.385267606952901,Agility
12/21/2023,NA11,6X,499.5,200,75,90,62.2,99.2,72.5,79.9,84.1,127.2787777777778,93.17366666666666,0.148425,23.33177121412428,1.3660380913538999,Agility
12/21/2023,WA15,6X,622.6,800,75,90,99.4,100.0,0.0,0.0,0.0,205.13514705882355,92.9530882352941,0.434319,23.283900158803785,2.206867474263584,Agility
12/21/2023,WA15,6X,1065.9,800,75,90,96.5,99.4,0.0,0.0,0.0,68.98683962264151,43.982830188679245,0.345901,11.154675599662164,1.5684947814112713,Agility
12/21/2023,WA15,6X,241.2,200,83,95,97.3,99.5,0.0,0.0,0.0,49.13416666666667,40.87466666666667,0.403792,10.738533680968192,1.2020689261482256,Agility
12/21/2023,NA11,6X,406.3,200,75,90,67.5,96.7,72.5,79.9,84.1,50.05361111111112,69.24022222222223,0.111147,19.560883455561893,0.7228978981388468,Agility
12/21/2023,NA11,6X,309.7,200,75,90,71.0,97.3,72.5,79.9,84.1,55.865992366412215,68.02045801526718,0.148978,19.043611843111535,0.821311617070751,Agility
12/21/2023,WA15,6X,217.7,200,83,95,96.1,98.9,0.0,0.0,0.0,51.13708333333333,41.358111111111114,0.468869,10.782532918635624,1.2364462969778867,Agility
12/21/2023,WV16,6X,266.0,180,85,95,95.6,99.6,0.0,0.0,0.0,58.71825,42.961333333333336,0.253645,11.139859123395063,1.366769730920828,TrueBeam
12/21/2023,WV16,6X,465.0,400,85,95,98.8,99.8,0.0,0.0,0.0,42.620055555555545,66.9768888888889,0.188114,14.668989516071694,0.6363397324450223,TrueBeam
12/21/2023,WV16,6X,505.0,400,85,95,97.6,99.6,0.0,0.0,0.0,57.24349999999999,57.90222222222222,0.22798,13.605070703227605,0.9886235416027017,TrueBeam
12/21/2023,WV16,6FFF,2086.0,750,75,90,90.7,99.8,0.0,0.0,0.0,42.296166666666664,60.119666666666674,0.205331,12.134879726127021,0.7035329537200804,TrueBeam
12/21/2023,WV16,6FFF,1215.0,750,75,90,79.4,100.0,0.0,0.0,0.0,49.044361111111115,57.45055555555556,0.231683,14.499436654469147,0.8536794925104679,TrueBeam
12/21/2023,WV16,6FFF,1456.0,900,76,95,82.3,100.0,0.0,0.0,0.0,17.106499999999997,21.916777777777778,0.268397,6.121136166506918,0.7805207578161832,TrueBeam
12/21/2023,WV16,6FFF,1512.0,900,76,95,86.6,100.0,0.0,0.0,0.0,20.6995,32.403777777777776,0.276212,9.963362929168937,0.638798974056523,TrueBeam
12/19/2023,WA15,6X,661.5,400,75,90,95.2,98.8,0.0,0.0,0.0,60.09022222222223,43.998999999999995,0.348363,11.263620278096738,1.3657179077302266,Agility
12/19/2023,WA15,6X,413.6,180,75,90,93.4,97.8,0.0,0.0,0.0,21.511583333333334,29.348333333333336,0.210624,7.229600770320334,0.7329746152535634,Agility
12/19/2023,WA15,6X,1177.5,800,75,90,86.2,100.0,0.0,0.0,0.0,59.66708333333334,46.216888888888896,0.198274,10.43912695170389,1.2910233632726853,Agility
12/19/2023,WA15,6X,298.8,180,75,90,94.0,97.0,0.0,0.0,0.0,22.000999999999998,24.974333333333334,0.320036,6.347580095228021,0.8809444362879222,Agility
12/19/2023,WA15,6X,369.0,180,75,90,89.3,99.2,0.0,0.0,0.0,103.74708333333332,72.78333333333333,0.232931,18.444851890435128,1.4254236317838331,Agility
12/19/2023,WA15,6X,471.8,250,88,95,99.0,100.0,0.0,0.0,0.0,120.30769444444444,60.65433333333333,0.377852,14.845526888520837,1.9834971028908808,Agility
12/19/2023,WA15,6X,1118.4,600,88,95,96.3,100.0,0.0,0.0,0.0,51.91975,43.164,0.24305,11.178028144501965,1.202848438513576,Agility
12/19/2023,WA15,6X,731.5,400,80,95,97.9,100.0,0.0,0.0,0.0,88.28158333333332,61.60455555555556,0.345226,16.361708579681096,1.4330366080430557,Agility
12/19/2023,WA15,6X,572.2,400,75,90,95.8,100.0,0.0,0.0,0.0,70.59908333333333,46.24366666666667,0.404734,11.704459507257262,1.526675724964139,Agility
12/19/2023,WA15,6X,725.1,400,75,90,91.4,99.0,0.0,0.0,0.0,31.97274647887324,46.85521126760563,0.215015,15.025638643979269,0.6823733286841093,Agility
12/19/2023,WA15,6X,178.5,200,75,90,97.5,100.0,0.0,0.0,0.0,75.17455357142856,68.76928571428572,0.305292,14.987681472778094,1.09314140448913,Agility
12/19/2023,WA15,6X,224.3,200,75,90,94.9,99.2,0.0,0.0,0.0,66.18473214285714,65.86892857142857,0.291572,15.018307909609902,1.0047944239913682,Agility
12/19/2023,WA15,6X,2229.9,800,75,90,76.4,95.2,0.0,0.0,0.0,14.47385496183206,26.22458015267176,0.073641,8.378318018220481,0.5519194159666067,Agility
12/19/2023,WA15,6X,436.1,200,75,90,92.0,99.6,0.0,0.0,0.0,22.430833333333332,34.28377777777777,0.216004,9.840362440541465,0.6542695930047902,Agility
12/19/2023,WA15,6X,3023.7,800,75,90,70.7,88.3,0.0,0.0,0.0,10.719847328244272,22.705801526717558,0.060636,6.626044972549794,0.47211930905105454,Agility
12/19/2023,WA15,6X,72.8,200,75,90,97.2,100.0,0.0,0.0,0.0,28.9128125,38.980000000000004,0.441763,10.412542170922848,0.7417345433555669,Agility
12/19/2023,WA15,6X,1446.8,800,76,95,84.8,94.4,0.0,0.0,0.0,12.753277777777779,26.413555555555558,0.155786,6.481425427256089,0.48283078553941156,Agility
12/19/2023,WA15,6X,1133.3,800,76,95,93.9,99.3,0.0,0.0,0.0,14.136777777777777,29.689000000000004,0.202886,6.096711552321483,0.476162140111751,Agility
12/19/2023,WA15,6X,651.5,600,75,90,76.3,97.8,0.0,0.0,0.0,34.65335164835165,55.853626373626376,0.112036,16.048931405329977,0.6204315439886045,Agility
12/19/2023,WA15,6X,727.5,600,75,90,78.2,98.0,0.0,0.0,0.0,34.473021978021976,57.15032967032966,0.104134,16.256362073069408,0.6031990047455333,Agility
12/19/2023,WV16,6X,1653.0,600,88,95,99.1,99.8,0.0,0.0,0.0,24.988,29.245,0.31297,8.920562408235167,0.8544366558386048,TrueBeam
12/19/2023,WV16,10FFF,6943.0,3400,76,95,96.4,100.0,0.0,0.0,0.0,9.637777777777778,17.93788888888889,0.148837,5.556379860126757,0.5372860673558761,TrueBeam
12/11/2023,NA12,6X,2837.1,1200,76,95,88.5,96.3,0.0,0.0,0.0,16.974833333333336,29.843777777777774,0.122634,7.940666928493793,0.5687896974615965,Agility
12/11/2023,NA12,6X,490.0,300,75,90,96.6,99.9,0.0,0.0,0.0,134.32744444444447,73.42388888888888,0.416512,17.898818882878043,1.829478749725718,Agility
12/11/2023,NA12,6X,297.1,180,83,95,89.6,97.1,0.0,0.0,0.0,60.65136111111111,62.77633333333333,0.221132,15.417516978197408,0.966150106108636,Agility
12/11/2023,NA12,6X,246.1,180,83,95,91.2,98.5,0.0,0.0,0.0,70.5145,63.640888888888895,0.224728,14.796351269951357,1.1080062084473992,Agility
12/11/2023,NA12,6X,373.2,200,75,90,85.6,98.0,0.0,0.0,0.0,67.46944444444445,74.57688888888889,0.177206,18.645748156711484,0.9046964206963135,Agility
12/11/2023,NA12,6X,358.4,200,75,90,78.0,93.2,0.0,0.0,0.0,54.27933333333333,73.92588888888889,0.152509,18.278384421787102,0.7342398468135504,Agility
12/11/2023,NA12,6X,212.7,200,75,90,91.4,99.4,0.0,0.0,0.0,92.17727722772275,79.43405940594059,0.218685,21.142769303403917,1.1604251113072177,Agility
12/11/2023,NA12,6X,190.7,200,75,90,93.1,98.3,0.0,0.0,0.0,95.24237623762377,78.44198019801979,0.202041,20.600660583513484,1.2141760827199017,Agility
12/11/2023,NA12,6X,298.5,200,75,90,86.7,96.7,0.0,0.0,0.0,62.2698888888889,78.86533333333334,0.147511,21.255200211548395,0.7895723793583437,Agility
12/11/2023,NA12,6X,246.3,200,75,90,85.7,97.7,0.0,0.0,0.0,80.71369444444444,84.54688888888889,0.202213,21.843939533051838,0.9546619101563629,Agility
12/11/2023,NA12,6X,1090.3,700,75,90,93.9,99.6,0.0,0.0,0.0,78.41980555555554,55.54633333333334,0.320706,16.37464953193622,1.4117908572823086,Agility
12/11/2023,NA12,6X,238.5,200,83,95,94.2,99.7,0.0,0.0,0.0,117.35177777777777,92.45500000000001,0.186578,25.569669477295044,1.2692853580420502,Agility
12/11/2023,NA12,6X,277.8,200,83,95,91.9,99.0,0.0,0.0,0.0,185.736,101.23244444444444,0.362839,25.641531547468254,1.8347477532455558,Agility
12/11/2023,NA12,6X,531.4,0,75,90,77.8,99.4,0.0,0.0,0.0,167.9944722222222,120.77233333333332,0.299243,23.21826248170681,1.3910012962865852,Agility
12/11/2023,NA12,6X,470.6,0,75,90,79.1,98.5,0.0,0.0,0.0,107.39772222222223,92.81177777777779,0.211512,23.825086889072917,1.157156179890962,Agility
12/11/2023,NA12,6X,748.4,600,75,90,91.3,97.1,0.0,0.0,0.0,38.98047169811321,48.2788679245283,0.200702,12.118622672937276,0.8074023558101909,Agility
12/11/2023,NA12,6X,841.5,600,75,90,94.4,97.6,0.0,0.0,0.0,52.74575471698113,59.71773584905661,0.250739,17.64231419060436,0.883251080555064,Agility
12/11/2023,NA12,6X,233.4,180,83,95,94.2,99.6,0.0,0.0,0.0,340.5666666666666,130.6538888888889,0.435935,30.279103797481064,2.606632451302635,Agility
12/11/2023,NA12,6X,226.2,180,83,95,94.8,99.2,0.0,0.0,0.0,174.3046666666667,114.4948888888889,0.231814,30.383819257348286,1.5223794560455879,Agility
12/11/2023,NA12,6X,243.5,180,83,95,94.6,100.0,0.0,0.0,0.0,26.619555555555554,46.90388888888889,0.085477,14.824821364912635,0.5675340826986627,Agility
12/11/2023,NA12,6X,229.8,180,83,95,85.5,97.7,0.0,0.0,0.0,105.68611111111112,97.0572222222222,0.235345,25.067981968537836,1.088905170489345,Agility
12/11/2023,NA12,6X,222.3,180,83,95,88.6,99.0,0.0,0.0,0.0,101.76308333333333,96.0908888888889,0.208198,26.506517946167335,1.059029472097019,Agility
12/11/2023,NA12,6X,191.3,180,83,95,89.0,98.3,0.0,0.0,0.0,87.45291666666668,80.21355555555554,0.281248,17.4001632965998,1.090251093608451,Agility
12/11/2023,NA12,6X,268.7,180,83,95,84.7,99.0,0.0,0.0,0.0,89.70855555555555,70.1661111111111,0.228779,18.371736733846653,1.2785168528650266,Agility
12/11/2023,EV06,6X,274.0,200,85,95,98.7,100.0,0.0,0.0,0.0,34.090583333333335,29.65211111111111,0.393523,6.892741545357628,1.149684864109357,TrueBeam
12/11/2023,EV06,6FFF,2055.0,1200,76,95,86.2,99.7,0.0,0.0,0.0,12.456555555555555,24.745111111111104,0.115054,7.667845355022813,0.5033946099341734,TrueBeam
12/11/2023,EV06,6X,273.0,200,85,95,98.2,100.0,0.0,0.0,0.0,19.276138888888887,21.521333333333335,0.330805,3.937276633326502,0.8956758668401378,TrueBeam
12/11/2023,EV06,6X,179.0,250,75,90,96.6,100.0,0.0,0.0,0.0,104.90236111111113,61.84811111111111,0.478426,11.451673062082548,1.6961287778482415,TrueBeam
12/11/2023,EV06,6X,206.0,250,75,90,96.5,100.0,0.0,0.0,0.0,95.32177777777781,53.42255555555556,0.427139,13.946894013958424,1.7842983508838344,TrueBeam
12/11/2023,EV06,6X,37.0,200,85,95,99.7,100.0,0.0,0.0,0.0,95.386875,45.86,0.686465,9.613188489902388,2.0799580244221545,TrueBeam
12/11/2023,EV06,6X,146.0,200,85,95,97.9,99.6,0.0,0.0,0.0,67.91455555555557,45.32899999999999,0.355546,11.386076375900203,1.4982584119560454,TrueBeam
12/11/2023,EV06,6X,118.0,200,85,95,89.1,100.0,0.0,0.0,0.0,80.31108333333334,56.23355555555556,0.485423,13.650022090030571,1.428170111953717,TrueBeam
12/18/2023,EA08,6X,2268.1,700,76,95,72.5,89.3,90.9,98.9,99.3,20.434805555555556,35.27422222222222,0.073256,8.610510342168809,0.5793127181322212,Agility
12/18/2023,NA12,6X,277.5,200,75,90,88.4,93.2,0.0,0.0,0.0,24.768854166666667,39.41708333333333,0.142226,9.719649457592954,0.6283786640733185,Agility
12/18/2023,NA12,6X,169.3,180,83,95,94.7,99.8,0.0,0.0,0.0,162.7001388888889,97.14922222222222,0.279467,22.207965770322676,1.6747446368301684,Agility
12/18/2023,NA12,6X,179.1,180,83,95,98.1,100.0,0.0,0.0,0.0,201.16099999999997,124.222,0.383538,22.34323183577481,1.6193669398335238,Agility
12/18/2023,NA12,6X,184.5,180,83,95,89.0,97.9,0.0,0.0,0.0,24.974305555555556,38.20166666666667,0.099361,13.872334404019206,0.65374910925934,Agility
12/18/2023,NA12,6X,218.0,180,83,95,90.2,95.7,0.0,0.0,0.0,25.99152777777778,38.64011111111112,0.113736,14.14150621092583,0.672656652126029,Agility
12/18/2023,NA12,6X,147.6,200,75,90,97.6,99.3,0.0,0.0,0.0,41.2892957746479,51.80056338028169,0.269981,11.77240951275347,0.7970819829030085,Agility
12/18/2023,NA12,6X,197.7,200,83,95,94.3,99.4,0.0,0.0,0.0,106.96880555555556,82.90622222222221,0.299292,17.801767596792782,1.2902385694144392,Agility
12/18/2023,NA12,6X,251.7,200,83,95,96.6,99.7,0.0,0.0,0.0,124.76480555555555,79.776,0.370394,19.878063576343322,1.5639390989214246,Agility
12/18/2023,NA12,6X,260.4,275,83,95,96.6,100.0,0.0,0.0,0.0,123.69147222222222,103.315,0.32677,18.68856111984057,1.1972266584931734,Agility
12/18/2023,NA12,6X,326.2,275,83,95,91.7,99.4,0.0,0.0,0.0,110.4575,91.87455555555555,0.344462,20.484761717996555,1.2022643193436462,Agility
12/18/2023,NA12,6X,1472.2,800,75,90,90.4,99.1,0.0,0.0,0.0,61.42552777777779,60.888222222222225,0.19234,16.727874641334235,1.0088244579320214,Agility
12/18/2023,NA12,6X,313.9,400,75,90,96.4,99.8,0.0,0.0,0.0,99.64775000000003,63.08311111111111,0.324316,18.197266397514632,1.579626436376703,Agility
12/18/2023,NA12,6X,304.6,400,75,90,93.5,100.0,0.0,0.0,0.0,96.37216666666666,63.26422222222223,0.315068,17.320898535814266,1.5233280878432252,Agility
12/18/2023,NA12,6X,1208.1,800,75,90,85.6,99.8,0.0,0.0,0.0,36.30227777777778,38.398555555555554,0.129,9.867380720793241,0.9454073793285049,Agility
12/18/2023,NA12,6X,565.4,400,75,90,93.6,99.6,0.0,0.0,0.0,132.16143564356435,73.19821782178218,0.377299,18.4627210969414,1.805528052135663,Agility
12/18/2023,SV02,6X,253.0,200,83,95,99.0,100.0,0.0,0.0,0.0,26.43030864197531,27.588148148148154,0.234847,7.921183868266008,0.95803127125622,TrueBeam
12/18/2023,SV02,6X,383.0,200,83,95,95.9,99.7,0.0,0.0,0.0,46.214916666666674,74.31877777777778,0.164957,20.187321054668203,0.621847103094926,TrueBeam
12/18/2023,SV02,6X,216.0,200,83,95,97.5,99.9,0.0,0.0,0.0,77.39905555555555,83.86188888888888,0.225046,16.02504260884603,0.9229347988822892,TrueBeam
12/18/2023,SV02,6X,1962.0,1200,76,95,98.9,100.0,0.0,0.0,0.0,25.713249999999995,30.15222222222222,0.199948,9.904074779624743,0.8527812580609498,TrueBeam
12/20/2023,WA15,6X,618.5,400,75,90,97.2,99.9,0.0,0.0,0.0,74.68477777777778,43.63677777777778,0.534069,10.180269837257333,1.7115099139105392,Agility
12/20/2023,WA15,6X,322.5,180,75,90,94.4,99.5,0.0,0.0,0.0,49.14261111111112,46.520777777777774,0.349962,11.641049266984766,1.0563583297308017,Agility
12/20/2023,WA15,6X,615.4,400,75,90,79.8,99.9,0.0,0.0,0.0,199.5487222222222,98.41966666666667,0.37153,23.750920859828632,2.0275289378703665,Agility
12/20/2023,WA15,6X,541.2,400,76,95,90.8,98.7,0.0,0.0,0.0,25.25466666666667,51.50500000000001,0.15277,11.321356763270968,0.4903342717535514,Agility
12/20/2023,WA15,6X,510.8,400,76,95,85.9,96.1,0.0,0.0,0.0,24.400083333333335,50.06166666666666,0.117521,14.567031021007296,0.48740053933482047,Agility
12/20/2023,WA15,6X,363.7,400,75,90,89.3,99.3,0.0,0.0,0.0,100.4095277777778,87.91777777777779,0.288516,24.34431734344796,1.142084460227991,Agility
12/20/2023,WA15,6X,362.0,400,75,90,90.7,99.6,0.0,0.0,0.0,112.72086111111109,86.347,0.295003,24.732545911101738,1.3054403871716573,Agility
12/20/2023,WA15,6X,327.9,200,75,90,89.9,98.2,0.0,0.0,0.0,63.417138888888886,77.30766666666666,0.186045,20.056804190282087,0.8203214716378568,Agility
12/20/2023,WA15,6X,340.1,200,75,90,86.7,99.3,0.0,0.0,0.0,54.05408333333334,73.67600000000002,0.159646,20.222400101502636,0.7336728830736376,Agility
12/20/2023,WA15,6X,187.3,200,80,95,95.1,98.7,0.0,0.0,0.0,46.973472222222235,57.753888888888895,0.339613,13.068731047976346,0.8133386881114308,Agility
12/20/2023,WA15,6X,189.5,200,80,95,96.4,100.0,0.0,0.0,0.0,41.13611111111111,50.13122222222223,0.293711,12.895557902785523,0.8205686852948151,Agility
12/20/2023,WA15,6X,248.7,180,83,95,90.5,98.7,0.0,0.0,0.0,72.29005555555555,65.30222222222223,0.273205,15.80471684465401,1.1070075886476551,Agility
12/20/2023,WA15,6X,268.6,180,83,95,93.0,98.9,0.0,0.0,0.0,72.38369444444444,66.17822222222222,0.282885,15.786599511496833,1.0937690982599177,Agility
12/20/2023,WA15,6X,830.9,600,83,95,88.3,99.7,0.0,0.0,0.0,47.54375,59.888111111111115,0.215114,17.883066651743405,0.7938762655544691,Agility
12/20/2023,WA15,6X,910.6,600,83,95,88.9,99.7,0.0,0.0,0.0,48.63422222222222,60.34466666666667,0.223387,17.77953903370239,0.8059406888577099,Agility
12/20/2023,WA15,6X,1157.7,500,88,95,97.9,100.0,0.0,0.0,0.0,4.91386111111111,12.70688888888889,0.167186,3.3015351892271374,0.38670843461989113,Agility
12/20/2023,WA15,6X,573.9,180,75,90,83.5,98.7,0.0,0.0,0.0,19.985194444444446,43.78011111111111,0.139822,12.425848945365777,0.45649026320932135,Agility
12/20/2023,WA15,6X,74.0,180,75,90,92.0,94.7,0.0,0.0,0.0,30.091562500000002,41.894999999999996,0.209124,9.779353420618104,0.7182614273779688,Agility
12/20/2023,WA15,6X,240.5,150,75,90,86.9,99.7,0.0,0.0,0.0,175.07888888888888,136.16666666666666,0.241116,31.983774815425374,1.2857690738474092,Agility
12/20/2023,WA15,6X,240.5,250,75,90,90.5,96.4,0.0,0.0,0.0,8.470694444444444,36.37711111111112,0.035159,14.199228634059953,0.23285781046689913,Agility
12/20/2023,WA15,6X,310.7,250,75,90,88.4,98.1,0.0,0.0,0.0,7.605138888888889,32.10433333333334,0.040464,18.735244555731615,0.23688823592522987,Agility
12/20/2023,WA15,6X,395.6,250,75,90,90.5,95.3,0.0,0.0,0.0,13.374861111111109,46.04211111111111,0.063515,18.34070513151913,0.29049191682010905,Agility
12/20/2023,WA15,6X,313.7,250,75,90,78.9,91.4,0.0,0.0,0.0,14.35586111111111,44.361000000000004,0.059396,16.652049145143774,0.3236144611508106,Agility
12/20/2023,WA15,6X,225.1,150,75,90,96.8,99.9,0.0,0.0,0.0,201.37499999999997,136.79266666666666,0.234703,28.81121839763526,1.472118388412634,Agility
12/20/2023,EA05,6X,3023.7,800,75,90,70.7,88.3,82.9,88.1,96.9,10.719847328244272,22.705801526717558,0.060636,6.626044972549794,0.47211930905105454,Agility
12/20/2023,WA15,6X,499.5,200,75,90,62.2,99.2,0.0,0.0,0.0,127.2787777777778,93.17366666666666,0.148425,23.33177121412428,1.3660380913538999,Agility
12/20/2023,WA15,6X,406.3,200,75,90,67.5,96.7,0.0,0.0,0.0,50.05361111111112,69.24022222222223,0.111147,19.560883455561893,0.7228978981388468,Agility
12/20/2023,WA15,6X,309.7,200,75,90,71.0,97.3,0.0,0.0,0.0,55.865992366412215,68.02045801526718,0.148978,19.043611843111535,0.821311617070751,Agility
